('Total Revenue', '378,323,000', '365,817,000', '274,515,000', '260,174,000', '265,595,000')
         628026 function calls (605749 primitive calls) in 1.123 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       16    0.000    0.000    0.000    0.000 enum.py:365(__members__)
       10    0.000    0.000    0.000    0.000 element.py:1330(_all_strings)
        1    0.000    0.000    0.001    0.001 __meta__.py:1(<module>)
       10    0.000    0.000    0.000    0.000 typing.py:715(__instancecheck__)
        1    0.000    0.000    0.000    0.000 css_types.py:183(Selector)
        1    0.000    0.000    0.000    0.000 __init__.py:1682(LoggerAdapter)
        6    0.000    0.000    0.000    0.000 __init__.py:1928(getLogger)
        1    0.000    0.000    0.000    0.000 client.py:106(<dictcomp>)
        1    0.000    0.000    0.001    0.001 base64.py:3(<module>)
        1    0.000    0.000    0.000    0.000 validators.py:15(<module>)
       19    0.000    0.000    0.000    0.000 inspect.py:158(isfunction)
        4    0.000    0.000    0.000    0.000 pathlib.py:1381(is_file)
        1    0.000    0.000    0.000    0.000 _compat.py:4(<module>)
        2    0.000    0.000    0.000    0.000 _typedattr.py:28(__init_subclass__)
        1    0.000    0.000    0.000    0.000 queue.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tls.py:17(TLSAttribute)
        1    0.000    0.000    0.000    0.000 _utils.py:7(is_socket_readable)
        1    0.000    0.000    0.000    0.000 http11.py:106(_send_request_headers)
        1    0.000    0.000    0.000    0.000 _connection.py:128(__init__)
        1    0.000    0.000    0.000    0.000 _writers.py:10(<module>)
        1    0.000    0.000    0.000    0.000 connection_pool.py:44(__init__)
        1    0.000    0.000    0.000    0.000 interfaces.py:16(AsyncRequestInterface)
        1    0.000    0.000    0.000    0.000 {method 'split' of 'bytearray' objects}
       41    0.000    0.000    0.000    0.000 {method '__init_subclass__' of 'object' objects}
       96    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
        7    0.000    0.000    0.000    0.000 sre_parse.py:837(_parse_flags)
        1    0.000    0.000    0.000    0.000 css_parser.py:676(parse_pseudo_nth)
        1    0.000    0.000    0.000    0.000 _client.py:434(_build_request_auth)
        1    0.000    0.000    0.000    0.000 client.py:227(HTTPResponse)
        6    0.000    0.000    0.000    0.000 socket.py:97(_intenum_converter)
        1    0.000    0.000    0.001    0.001 message.py:5(<module>)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1240(CookieJar)
        1    0.000    0.000    0.045    0.045 api.py:20(<module>)
        5    0.000    0.000    0.000    0.000 pathlib.py:1024(__new__)
        2    0.000    0.000    0.000    0.000 _decoders.py:196(flush)
       15    0.000    0.000    0.000    0.000 dataclasses.py:287(__init__)
       30    0.000    0.000    0.000    0.000 dataclasses.py:457(_init_param)
       94    0.000    0.000    0.000    0.000 ipaddress.py:574(__int__)
        1    0.000    0.000    0.000    0.000 _synchronization.py:365(CapacityLimiter)
        1    0.000    0.000    0.000    0.000 tls.py:43(TLSStream)
        1    0.000    0.000    0.000    0.000 http11.py:40(__init__)
        1    0.000    0.000    0.000    0.000 http11.py:192(_response_closed)
        7    0.000    0.000    0.000    0.000 _headers.py:169(get_comma_header)
        1    0.000    0.000    0.001    0.001 idna.py:3(<module>)
       56    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
        1    0.000    0.000    0.000    0.000 __init__.py:454(reset)
        1    0.000    0.000    0.000    0.000 __init__.py:373(HTMLTreeBuilder)
        1    0.000    0.000    0.000    0.000 abc.py:1(<module>)
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        1    0.000    0.000    0.000    0.000 css_types.py:97(ImmutableDict)
        3    0.000    0.000    0.000    0.000 __init__.py:802(__init__)
        1    0.000    0.000    0.001    0.001 string.py:65(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:744(Thread)
        1    0.000    0.000    0.000    0.000 _auth.py:141(DigestAuth)
        1    0.000    0.000    0.011    0.011 _policybase.py:4(<module>)
        1    0.000    0.000    0.000    0.000 client.py:789(HTTPConnection)
        1    0.000    0.000    0.013    0.013 parser.py:5(<module>)
        6    0.000    0.000    0.000    0.000 _policybase.py:94(_append_doc)
        1    0.000    0.000    0.670    0.670 _api.py:167(get)
        1    0.000    0.000    0.000    0.000 random.py:72(Random)
        1    0.000    0.000    0.000    0.000 ssl.py:390(SSLContext)
        1    0.000    0.000    0.000    0.000 ssl.py:642(SSLObject)
        1    0.000    0.000    0.000    0.000 {built-in method zlib.decompressobj}
        2    0.000    0.000    0.000    0.000 _models.py:965(update)
        1    0.000    0.000    0.000    0.000 _models.py:1074(__init__)
        1    0.000    0.000    0.000    0.000 _models.py:1126(_prepare)
        1    0.000    0.000    0.000    0.000 _models.py:1380(_get_content_decoder)
        1    0.000    0.000    0.001    0.001 _models.py:1780(extract_cookies)
        1    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        1    0.000    0.000    0.000    0.000 cookiejar.py:458(parse_ns_headers)
        1    0.000    0.000    0.000    0.000 intranges.py:6(<module>)
        1    0.000    0.000    0.000    0.000 normalizers.py:15(<module>)
       19    0.000    0.000    0.000    0.000 inspect.py:2799(<genexpr>)
        5    0.000    0.000    0.000    0.000 pathlib.py:692(_format_parsed_parts)
        1    0.000    0.000    0.000    0.000 connection.py:25(HTTPConnection)
        6    0.000    0.000    0.000    0.000 dataclasses.py:562(_cmp_fn)
       15    0.000    0.000    0.000    0.000 dataclasses.py:926(<listcomp>)
        1    0.000    0.000    0.000    0.000 _synchronization.py:273(Semaphore)
        1    0.000    0.000    0.000    0.000 subprocess.py:633(Popen)
        2    0.000    0.000    0.000    0.000 coroutines.py:104(coroutine)
        9    0.000    0.000    0.000    0.000 _connection.py:277(_get_io_object)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        3    0.000    0.000    0.000    0.000 _collections_abc.py:657(get)
        4    0.000    0.000    0.000    0.000 _weakrefset.py:36(__init__)
        1    0.000    0.000    1.123    1.123 financial_enhanced.py:1(<module>)
        8    0.000    0.000    0.000    0.000 enum.py:798(_missing_)
       24    0.000    0.000    0.000    0.000 tokenize.py:143(<listcomp>)
        1    0.000    0.000    0.000    0.000 css_match.py:1498(SoupSieve)
        5    0.000    0.000    0.000    0.000 datetime.py:396(_check_date_fields)
        1    0.000    0.000    0.000    0.000 datetime.py:1162(time)
        3    0.000    0.000    0.000    0.000 datetime.py:1517(__new__)
        9    0.000    0.000    0.000    0.000 __init__.py:716(__init__)
        2    0.000    0.000    0.000    0.000 threading.py:335(notify)
        1    0.000    0.000    0.000    0.000 _htmlparser.py:307(__init__)
        8    0.000    0.000    0.001    0.000 hashlib.py:73(__get_builtin_constructor)
        1    0.000    0.000    0.000    0.000 __init__.py:5(HTTPStatus)
        3    0.000    0.000    0.000    0.000 _models.py:894(<dictcomp>)
        5    0.000    0.000    0.000    0.000 _models.py:1037(__contains__)
        2    0.000    0.000    0.000    0.000 iri.py:47(__new__)
        5    0.000    0.000    0.000    0.000 inspect.py:1825(_signature_is_builtin)
        9    0.000    0.000    0.000    0.000 inspect.py:2551(__str__)
        1    0.000    0.000    0.000    0.000 _multipart.py:175(MultipartStream)
        1    0.000    0.000    0.000    0.000 _utils.py:26(<listcomp>)
        1    0.000    0.000    0.000    0.000 mimetypes.py:384(_default_mime_types)
        1    0.000    0.000    0.000    0.000 shlex.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _impl.py:1(<module>)
       25    0.000    0.000    0.000    0.000 ipaddress.py:433(_ip_int_from_prefix)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1288(IPv4Address)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1551(_IPv4Constants)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1126(__new__)
        1    0.000    0.000    0.000    0.000 _base.py:309(Future)
        1    0.000    0.000    0.000    0.000 queues.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:1(<module>)
        1    0.000    0.000    0.000    0.000 selector_events.py:47(BaseSelectorEventLoop)
        1    0.000    0.000    0.000    0.000 connection_pool.py:268(response_closed)
        1    0.000    0.000    0.000    0.000 connection_pool.py:39(ConnectionPool)
        1    0.000    0.000    0.000    0.000 mock.py:1(<module>)
       24    0.000    0.000    0.000    0.000 {method 'extend' of 'bytearray' objects}
       11    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        7    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
       60    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
        1    0.000    0.000    0.000    0.000 __init__.py:71(BeautifulSoup)
        1    0.000    0.000    0.002    0.002 traceback.py:1(<module>)
       42    0.000    0.000    0.000    0.000 typing.py:547(<genexpr>)
        1    0.000    0.000    0.000    0.000 datetime.py:774(date)
        8    0.000    0.000    0.000    0.000 formatter.py:49(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:1429(log)
        1    0.000    0.000    0.001    0.001 string.py:15(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:96(reset)
        1    0.000    0.000    0.000    0.000 _client.py:399(_merge_headers)
        1    0.000    0.000    0.009    0.009 _client.py:691(_init_transport)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 request.py:349(full_url)
        1    0.000    0.000    0.001    0.001 _markupbase.py:6(<module>)
        1    0.000    0.000    0.000    0.000 _html5lib.py:2(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:412(_real_close)
        1    0.000    0.000    0.000    0.000 socket.py:133(socket)
        6    0.000    0.000    0.000    0.000 parse.py:109(_coerce_args)
        2    0.000    0.000    0.000    0.000 message.py:497(get_all)
        1    0.000    0.000    0.000    0.000 ssl.py:498(minimum_version)
        2    0.000    0.000    0.000    0.000 {method '_set_alpn_protocols' of '_ssl._SSLContext' objects}
        1    0.000    0.000    0.000    0.000 tempfile.py:627(SpooledTemporaryFile)
        7    0.000    0.000    0.000    0.000 _models.py:985(<listcomp>)
        1    0.000    0.000    0.001    0.001 scanner.py:2(<module>)
        1    0.000    0.000    0.000    0.000 cookiejar.py:753(__init__)
        3    0.000    0.000    0.000    0.000 uri.py:85(__new__)
        9    0.000    0.000    0.000    0.000 _mixin.py:59(host)
        5    0.000    0.000    0.000    0.000 inspect.py:3081(signature)
       28    0.000    0.000    0.000    0.000 _utils.py:46(normalize_header_value)
        1    0.000    0.000    0.000    0.000 _decoders.py:139(MultiDecoder)
        1    0.000    0.000    0.009    0.009 _config.py:75(load_ssl_context)
        1    0.000    0.000    0.000    0.000 core.py:17(where)
        1    0.000    0.000    0.000    0.000 _models.py:184(URL)
        6    0.000    0.000    0.000    0.000 _synchronization.py:60(__exit__)
        1    0.000    0.000    0.000    0.000 _synchronization.py:70(__init__)
       39    0.000    0.000    0.000    0.000 dataclasses.py:592(_is_initvar)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1585(_BaseV6)
        8    0.000    0.000    0.000    0.000 typing_extensions.py:326(__getitem__)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:676(__init_subclass__)
        1    0.000    0.000    0.000    0.000 _synchronization.py:185(Condition)
        1    0.000    0.000    0.000    0.000 base_futures.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base_tasks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transports.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:10(BaseSubprocessTransport)
        1    0.000    0.000    0.000    0.000 stapled.py:12(StapledByteStream)
        1    0.000    0.000    0.000    0.000 tls.py:208(TLSListener)
        1    0.000    0.000    0.000    0.000 memory.py:42(MemoryObjectReceiveStream)
        1    0.000    0.000    0.000    0.000 http11.py:118(_send_request_body)
        3    0.000    0.000    0.000    0.000 _connection.py:474(send_with_data_passthrough)
       20    0.000    0.000    0.000    0.000 _readers.py:35(_obsolete_line_fold)
        1    0.000    0.000    0.000    0.000 connection_pool.py:143(_attempt_to_acquire_connection)
        1    0.000    0.000    0.000    0.000 http_proxy.py:150(AsyncForwardHTTPConnection)
       35    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       39    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
       28    0.000    0.000    0.000    0.000 __init__.py:570(__missing__)
        2    0.000    0.000    0.000    0.000 functools.py:186(total_ordering)
        1    0.000    0.000    0.000    0.000 weakref.py:102(__init__)
        2    0.000    0.000    0.000    0.000 weakref.py:356(__init__)
        1    0.000    0.000    0.786    0.786 financial_enhanced.py:84(main)
        1    0.000    0.000    0.002    0.002 linecache.py:6(<module>)
        5    0.000    0.000    0.000    0.000 element.py:275(get_text)
       13    0.000    0.000    0.000    0.000 typing.py:313(__init__)
        1    0.000    0.000    0.000    0.000 datetime.py:454(timedelta)
        1    0.000    0.000    0.000    0.000 datetime.py:2136(timezone)
        1    0.000    0.000    0.000    0.000 css_types.py:33(Immutable)
        9    0.000    0.000    0.000    0.000 css_types.py:394(pickle_register)
        4    0.000    0.000    0.000    0.000 formatter.py:131(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:783(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 _htmlparser.py:65(__init__)
        1    0.000    0.000    0.000    0.000 _client.py:1247(__enter__)
        1    0.000    0.000    0.000    0.000 _client.py:1263(__exit__)
        1    0.000    0.000    0.641    0.641 _client.py:856(send)
        1    0.000    0.000    0.521    0.521 _client.py:905(_send_handling_auth)
        1    0.000    0.000    0.000    0.000 request.py:323(Request)
        1    0.000    0.000    0.000    0.000 parser.py:63(HTMLParser)
        1    0.000    0.000    0.000    0.000 _lxml.py:2(<module>)
        1    0.000    0.000    0.000    0.000 iterators.py:5(<module>)
       15    0.000    0.000    0.000    0.000 ssl.py:795(_sslcopydoc)
        1    0.000    0.000    0.000    0.000 fnmatch.py:11(<module>)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.000    0.000 cgi.py:240(parse_header)
        1    0.000    0.000    0.000    0.000 cookiejar.py:142(_str2time)
        1    0.000    0.000    0.000    0.000 models.py:277(CharsetMatches)
        1    0.000    0.000    0.000    0.000 compat.py:15(<module>)
        1    0.000    0.000    0.000    0.000 exceptions.py:2(<module>)
        1    0.000    0.000    0.000    0.000 uri.py:121(normalize)
        1    0.000    0.000    0.000    0.000 _mixin.py:10(URIMixin)
        5    0.000    0.000    0.000    0.000 inspect.py:2829(from_callable)
        5    0.000    0.000    0.000    0.000 inspect.py:2843(replace)
        1    0.000    0.000    0.000    0.000 _utils.py:163(get_ca_bundle_from_env)
        1    0.000    0.000    0.000    0.000 _compat.py:30(set_minimum_tls_version_1_2)
        1    0.000    0.000    0.000    0.000 default.py:112(HTTPTransport)
        1    0.000    0.000    0.000    0.000 default.py:247(AsyncHTTPTransport)
        3    0.000    0.000    0.000    0.000 _models.py:283(origin)
        1    0.000    0.000    0.000    0.000 _compat.py:95(DeprecatedAwaitable)
        4    0.000    0.000    0.000    0.000 dataclasses.py:598(_is_type)
       15    0.000    0.000    0.000    0.000 dataclasses.py:987(dataclass)
       25    0.000    0.000    0.000    0.000 ipaddress.py:417(_check_int_address)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1871(IPv6Address)
        1    0.000    0.000    0.000    0.000 _typedattr.py:37(TypedAttributeProvider)
        1    0.000    0.000    0.000    0.000 _testing.py:8(TestRunner)
        1    0.000    0.000    0.000    0.000 _synchronization.py:101(Lock)
        1    0.000    0.000    0.000    0.000 _tasks.py:19(CancelScope)
        1    0.000    0.000    0.001    0.001 __init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 futures.py:32(Future)
        1    0.000    0.000    0.000    0.000 runners.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stapled.py:45(StapledObjectStream)
        1    0.000    0.000    0.000    0.000 memory.py:154(MemoryObjectSendStream)
        3    0.000    0.000    0.000    0.000 sync.py:28(write)
        3    0.000    0.000    0.000    0.000 http11.py:130(_send_event)
        1    0.000    0.000    0.000    0.000 _writers.py:31(write_request)
        2    0.000    0.000    0.000    0.000 connection_pool.py:329(ConnectionPoolByteStream)
        2    0.000    0.000    0.000    0.000 socks_proxy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 http_proxy.py:52(AsyncHTTPProxy)
        1    0.000    0.000    0.000    0.000 http_proxy.py:208(AsyncTunnelHTTPConnection)
       19    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        9    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:433(spec_from_loader)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:740(create_module)
        3    0.000    0.000    0.000    0.000 _collections_abc.py:664(__contains__)
        2    0.000    0.000    0.000    0.000 contextlib.py:243(asynccontextmanager)
        1    0.000    0.000    0.000    0.000 __init__.py:550(__init__)
        3    0.000    0.000    0.000    0.000 _weakrefset.py:81(add)
        9    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 __init__.py:478(register_treebuilders_from)
        1    0.000    0.000    0.000    0.000 element.py:1518(__getattr__)
        1    0.000    0.000    0.000    0.000 __meta__.py:142(_get_canonical)
       10    0.000    0.000    0.000    0.000 typing.py:718(__subclasscheck__)
        2    0.000    0.000    0.000    0.000 datetime.py:1187(__new__)
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        1    0.000    0.000    0.000    0.000 css_types.py:147(Namespaces)
        1    0.000    0.000    0.000    0.000 css_types.py:257(SelectorAttribute)
        9    0.000    0.000    0.000    0.000 __init__.py:187(_checkLevel)
       15    0.000    0.000    0.000    0.000 __init__.py:221(_releaseLock)
        2    0.000    0.000    0.000    0.000 __init__.py:502(__init__)
        1    0.000    0.000    0.000    0.000 _htmlparser.py:260(handle_decl)
        1    0.000    0.000    0.092    0.092 _htmlparser.py:384(feed)
        1    0.000    0.000    0.000    0.000 _auth.py:299(_DigestAuthChallenge)
        1    0.000    0.000    0.642    0.642 _client.py:748(request)
        1    0.000    0.000    0.000    0.000 encoders.py:5(<module>)
        1    0.000    0.000    0.000    0.000 random.py:97(seed)
        1    0.000    0.000    0.000    0.000 request.py:307(request_host)
        1    0.000    0.000    0.000    0.000 request.py:940(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 socket.py:422(detach)
        1    0.000    0.000    0.000    0.000 {method 'register' of 'select.poll' objects}
        1    0.000    0.000    0.000    0.000 {method 'poll' of 'select.poll' objects}
        1    0.000    0.000    0.000    0.000 calendar.py:410(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 ssl.py:996(send)
        1    0.000    0.000    0.000    0.000 bz2.py:28(BZ2File)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 error.py:12(<module>)
        1    0.000    0.000    0.000    0.000 _models.py:202(username)
        3    0.000    0.000    0.000    0.000 _models.py:390(is_absolute_url)
        1    0.000    0.000    0.000    0.000 _models.py:606(__init__)
        7    0.000    0.000    0.000    0.000 _models.py:891(<listcomp>)
        1    0.000    0.000    0.000    0.000 _models.py:1019(__delitem__)
        1    0.000    0.000    0.000    0.000 cgi.py:289(FieldStorage)
        1    0.000    0.000    0.000    0.000 cookiejar.py:224(http2time)
        2    0.000    0.000    0.000    0.000 cookiejar.py:669(escape_path)
        2    0.000    0.000    0.000    0.000 cookiejar.py:1383(_normalized_cookie_tuples)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1480(_cookie_from_cookie_tuple)
        1    0.000    0.000    0.000    0.000 models.py:348(CliDetectionResult)
        2    0.000    0.000    0.000    0.000 api.py:41(iri_reference)
        1    0.000    0.000    0.000    0.000 _mixin.py:1(<module>)
        2    0.000    0.000    0.000    0.000 inspect.py:179(iscoroutinefunction)
       10    0.000    0.000    0.000    0.000 inspect.py:504(_is_wrapper)
        1    0.000    0.000    0.000    0.000 inspect.py:2435(Parameter)
        1    0.000    0.000    0.000    0.000 _multipart.py:69(FileField)
        1    0.000    0.000    0.000    0.000 pathlib.py:397(_NormalAccessor)
        4    0.000    0.000    0.000    0.000 pathlib.py:1178(stat)
        2    0.000    0.000    0.000    0.000 _utils.py:260(trace)
        2    0.000    0.000    0.000    0.000 _decoders.py:169(__init__)
        1    0.000    0.000    0.009    0.009 _config.py:43(create_ssl_context)
        2    0.000    0.000    0.000    0.000 _config.py:203(__init__)
        1    0.000    0.000    0.000    0.000 _config.py:189(Timeout)
        1    0.000    0.000    0.000    0.000 default.py:190(__exit__)
        1    0.000    0.000    0.000    0.000 _models.py:311(Request)
        3    0.000    0.000    0.000    0.000 _synchronization.py:53(__init__)
        1    0.000    0.000    0.000    0.000 _compat.py:134(DeprecatedAwaitableList)
        6    0.000    0.000    0.000    0.000 dataclasses.py:757(<listcomp>)
        1    0.000    0.000    0.000    0.000 _resources.py:8(AsyncResource)
        1    0.000    0.000    0.000    0.000 _testing.py:7(TaskInfo)
        1    0.000    0.000    0.000    0.000 format_helpers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sslproto.py:284(_SSLProtocolTransport)
        1    0.000    0.000    0.000    0.000 queues.py:20(Queue)
        1    0.000    0.000    0.000    0.000 selector_events.py:721(_SelectorSocketTransport)
        1    0.000    0.000    0.437    0.437 http11.py:136(_receive_response_headers)
        1    0.000    0.000    0.000    0.000 _abnf.py:8(<module>)
        1    0.000    0.000    0.000    0.000 connection_pool.py:112(create_connection)
        1    0.000    0.000    0.000    0.000 connection_pool.py:299(close)
        1    0.000    0.000    0.000    0.000 http_proxy.py:52(HTTPProxy)
        1    0.000    0.000    0.000    0.000 http_proxy.py:208(TunnelHTTPConnection)
        1    0.000    0.000    0.000    0.000 interfaces.py:83(AsyncConnectionInterface)
        1    0.000    0.000    0.000    0.000 _main.py:1(<module>)
        3    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
       18    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
       10    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        9    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       28    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        3    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
       17    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        2    0.000    0.000    0.001    0.000 codecs.py:319(decode)
        1    0.000    0.000    0.000    0.000 os.py:42(_get_exports_list)
       15    0.000    0.000    0.000    0.000 _collections_abc.py:392(__subclasshook__)
        2    0.000    0.000    0.000    0.000 functools.py:189(<setcomp>)
        4    0.000    0.000    0.000    0.000 enum.py:571(_generate_next_value_)
        5    0.000    0.000    0.000    0.000 enum.py:615(__hash__)
        1    0.000    0.000    0.000    0.000 __init__.py:41(register)
        1    0.000    0.000    0.000    0.000 __init__.py:101(TreeBuilder)
        1    0.000    0.000    0.000    0.000 css_parser.py:325(SpecialPseudoPattern)
        1    0.000    0.000    0.000    0.000 css_parser.py:362(_Selector)
       17    0.000    0.000    0.000    0.000 typing.py:786(<genexpr>)
       29    0.000    0.000    0.000    0.000 typing.py:1071(overload)
        1    0.000    0.000    0.000    0.000 typing.py:1600(TextIO)
        5    0.000    0.000    0.000    0.000 datetime.py:409(_check_time_fields)
        2    0.000    0.000    0.000    0.000 datetime.py:804(__new__)
        1    0.000    0.000    0.000    0.000 css_types.py:351(SelectorList)
        1    0.000    0.000    0.000    0.000 css_types.py:165(CustomSelectors)
        8    0.000    0.000    0.000    0.000 formatter.py:42(_default)
        2    0.000    0.000    0.000    0.000 __init__.py:831(createLock)
        1    0.000    0.000    0.000    0.000 __init__.py:793(Handler)
        1    0.000    0.000    0.000    0.000 threading.py:763(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:899(_set_tstate_lock)
        2    0.000    0.000    0.000    0.000 _htmlparser.py:232(handle_entityref)
        1    0.000    0.000    0.000    0.000 parser.py:256(parse_html_declaration)
        2    0.000    0.000    0.000    0.000 _auth.py:54(sync_auth_flow)
        1    0.000    0.000    0.521    0.521 _client.py:939(_send_handling_redirects)
        1    0.000    0.000    0.000    0.000 _client.py:386(_merge_cookies)
        1    0.000    0.000    0.000    0.000 _client.py:410(_merge_queryparams)
        1    0.000    0.000    0.000    0.000 _client.py:108(BoundSyncStream)
        1    0.000    0.000    0.019    0.019 _client.py:204(_get_proxy_map)
       36    0.000    0.000    0.000    0.000 _policybase.py:305(header_store_parse)
        1    0.000    0.000    0.000    0.000 quopri.py:3(<module>)
        1    0.000    0.000    0.018    0.018 request.py:2624(getproxies_macosx_sysconf)
        1    0.000    0.000    0.000    0.000 feedparser.py:45(BufferedSubFile)
        1    0.000    0.000    0.000    0.000 struct.py:3(<module>)
        5    0.000    0.000    0.000    0.000 request.py:407(add_header)
        1    0.000    0.000    0.000    0.000 parse.py:105(_decode_args)
        1    0.000    0.000    0.000    0.000 parse.py:684(parse_qsl)
        1    0.000    0.000    0.000    0.000 {method 'getpeername' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 calendar.py:148(Calendar)
        1    0.000    0.000    0.000    0.000 calendar.py:655(timegm)
        1    0.000    0.000    0.000    0.000 message.py:945(MIMEPart)
        1    0.000    0.000    0.000    0.000 uu.py:31(<module>)
        4    0.000    0.000    0.000    0.000 ssl.py:367(__new__)
        1    0.000    0.000    0.001    0.001 ssl.py:398(__new__)
        1    0.000    0.000    0.040    0.040 ssl.py:410(wrap_socket)
        1    0.000    0.000    0.000    0.000 ssl.py:512(options)
        1    0.000    0.000    0.000    0.000 tempfile.py:132(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 _compression.py:9(BaseStream)
        1    0.000    0.000    0.000    0.000 error.py:35(HTTPError)
        1    0.000    0.000    0.000    0.000 _models.py:952(<listcomp>)
        1    0.000    0.000    0.000    0.000 _models.py:943(get_list)
        1    0.000    0.000    0.000    0.000 _models.py:1201(__init__)
        1    0.000    0.000    0.000    0.000 _models.py:1646(close)
        1    0.000    0.000    0.000    0.000 _models.py:1898(__bool__)
        1    0.000    0.000    0.000    0.000 cookiejar.py:876(__init__)
        1    0.000    0.000    0.000    0.000 cookiejar.py:866(DefaultCookiePolicy)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1255(__init__)
        1    0.000    0.000    0.000    0.000 copy.py:66(copy)
        4    0.000    0.000    0.000    0.000 iri.py:80(_match_subauthority)
       18    0.000    0.000    0.000    0.000 iri.py:127(<genexpr>)
        1    0.000    0.000    0.000    0.000 normalizers.py:111(remove_dot_segments)
       13    0.000    0.000    0.000    0.000 _mixin.py:56(_match_subauthority)
        4    0.000    0.000    0.000    0.000 _mixin.py:77(userinfo)
       10    0.000    0.000    0.000    0.000 inspect.py:72(isclass)
        5    0.000    0.000    0.000    0.000 inspect.py:1837(_signature_is_functionlike)
        1    0.000    0.000    0.000    0.000 inspect.py:2720(Signature)
       12    0.000    0.000    0.000    0.000 opcode.py:43(name_op)
        1    0.000    0.000    0.000    0.000 _multipart.py:23(DataField)
        4    0.000    0.000    0.000    0.000 pathlib.py:719(__fspath__)
        1    0.000    0.000    0.000    0.000 _utils.py:132(NetRCInfo)
        1    0.000    0.000    0.000    0.000 netrc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _decoders.py:71(__init__)
        1    0.000    0.000    0.009    0.009 _config.py:61(__init__)
        1    0.000    0.000    0.000    0.000 _config.py:54(SSLConfig)
        1    0.000    0.000    0.000    0.000 core.py:8(<module>)
        3    0.000    0.000    0.000    0.000 _models.py:57(enforce_headers)
        2    0.000    0.000    0.000    0.000 _models.py:355(__init__)
        1    0.000    0.000    0.000    0.000 connection.py:26(__init__)
